vehicle_id,vehicle_model,engine_temperature,speed,latitude,longitude,battery_efficiency,timestamp
VH_00277,Tesla Model 3,102.1,168.8,73.058898,-144.278976,72.6,2024-11-06 00:56:59
VH_00278,Honda Civic,61.0,167.8,-71.338446,89.979725,88.7,2024-11-27 10:39:38
VH_00279,BMW X5,86.6,104.6,-84.125603,-75.634395,82.6,2024-11-11 19:40:23
VH_00280,Toyota Camry,93.1,20.6,64.141674,162.198539,80.5,2024-11-23 12:32:15
VH_00281,Chevrolet Bolt,109.2,126.7,43.40755,-177.262151,81.2,2024-11-11 20:54:18
VH_00282,Hyundai Ioniq,76.1,118.6,-34.668596,144.962303,97.3,2024-11-12 17:25:52
VH_00283,BMW X5,,163.6,-84.11857,-170.551146,93.7,2024-11-26 04:38:09
VH_00284,Tesla Model 3,96.0,60.3,82.648907,177.418485,77.3,2024-11-19 23:58:12
VH_00285,Mercedes EQS,98.7,149.1,54.239696,28.027302,73.9,2024-11-19 22:51:45
VH_00286,Chevrolet Bolt,70.4,162.8,3.109874,-22.535429,73.0,2024-11-07 03:11:07
VH_00287,Toyota Camry,97.9,141.2,61.745531,45.834617,77.8,2024-11-27 20:10:53
VH_00288,Tesla Model 3,79.3,16.8,-85.384759,-175.846276,93.1,2024-11-08 10:18:52
VH_00289,Tesla Model 3,102.5,165.7,-75.820949,-42.334254,92.3,2024-11-07 08:05:58
VH_00290,BMW X5,98.1,140.0,-56.420069,54.908179,76.7,2024-11-10 09:49:37
VH_00291,Tesla Model 3,74.7,140.4,51.488676,97.340971,89.8,2024-11-14 08:21:26
VH_00292,Mercedes EQS,68.6,4.2,87.263611,132.098057,73.3,2024-11-29 22:16:02
VH_00293,Ford F-150,68.5,47.2,-57.487015,-152.142686,95.3,2024-11-11 02:18:19
VH_00294,Mercedes EQS,89.5,4.0,-76.756325,165.318182,72.3,2024-11-21 09:13:38
VH_00295,Tesla Model 3,78.8,163.5,55.53883,-115.269683,70.3,2024-11-09 16:10:25
VH_00296,BMW X5,97.9,153.9,-68.902715,-56.588237,80.4,2024-11-30 19:22:03
VH_00297,Hyundai Ioniq,60.3,93.9,-44.189816,-136.2263,88.2,2024-11-27 00:25:54
VH_00298,Toyota Camry,90.7,27.4,66.037366,-138.676155,76.5,2024-11-16 21:36:41
VH_00299,Mercedes EQS,65.0,124.5,-67.215555,-81.480066,76.0,2024-11-05 11:09:09
VH_00300,Tesla Model 3,93.1,53.0,44.135002,-1.511386,85.4,2024-11-20 09:57:58
VH_00301,Honda Civic,75.0,35.6,62.28644,78.262609,98.9,2024-11-05 23:52:51
VH_00302,Tesla Model 3,106.0,56.1,52.937915,163.354347,84.6,2024-11-22 15:48:41
VH_00303,Tesla Model 3,104.8,146.9,22.123973,38.626434,82.9,2024-11-28 12:46:06
VH_00304,Tesla Model 3,113.9,147.5,-9.107391,140.201887,98.7,2024-11-13 06:50:25
VH_00305,Ford F-150,77.6,148.8,26.117635,167.45229,80.6,2024-11-02 10:52:57
VH_00306,Ford F-150,108.5,77.3,-56.53532,-91.685468,76.5,2024-11-19 01:00:56
VH_00307,Tesla Model 3,106.8,22.0,-32.653955,-176.075631,79.9,2024-11-23 14:12:11
VH_00308,Chevrolet Bolt,79.3,41.9,-78.077674,-77.898869,76.4,2024-11-11 13:21:47
VH_00309,Tesla Model 3,76.7,109.4,69.004822,129.56855,72.2,2024-11-21 11:22:28
VH_00310,Tesla Model 3,86.1,146.4,-54.332926,-162.122493,84.8,2024-11-03 06:30:59
VH_00311,BMW X5,85.3,22.3,-59.194849,-62.325086,81.5,2024-11-28 23:34:14
VH_00312,Hyundai Ioniq,61.1,141.0,13.636573,-178.327074,83.9,2024-11-07 08:41:37
VH_00313,Chevrolet Bolt,84.2,161.2,75.246207,-165.916712,89.3,2024-11-04 08:55:11
VH_00314,Honda Civic,109.8,74.7,-35.820311,-65.811722,80.4,2024-11-04 20:56:07
VH_00315,Ford F-150,78.8,110.2,-19.201051,70.724498,83.6,2024-11-06 21:27:22
VH_00316,Mercedes EQS,116.3,18.5,-49.677416,117.164351,74.2,2024-11-16 16:09:28
VH_00317,Tesla Model 3,103.5,40.7,-74.15699,80.678849,94.4,2024-11-27 02:18:03
VH_00318,Ford F-150,116.0,156.2,-43.256216,102.579853,73.3,2024-11-15 18:31:25
VH_00319,Toyota Camry,79.8,110.3,56.247395,-82.83166,75.1,2024-11-07 16:30:21
VH_00320,Ford F-150,67.2,57.5,-63.359733,30.286908,95.5,2024-11-21 01:31:20
VH_00321,Toyota Camry,100.1,93.9,-46.70578,-7.946346,84.7,2024-11-14 14:51:16
VH_00322,BMW X5,103.9,40.6,-42.513834,-73.355692,72.5,2024-11-28 02:43:02
VH_00323,Honda Civic,74.5,116.5,64.055426,70.187423,72.3,2024-11-25 00:15:26
VH_00324,Ford F-150,60.8,38.9,57.33206,-112.349725,73.1,2024-11-11 03:06:29
VH_00325,Ford F-150,105.7,92.5,-33.595375,159.977289,91.3,2024-11-08 11:25:18
VH_00326,Tesla Model 3,66.3,23.4,75.005504,-41.19273,83.6,2024-11-25 22:13:44
VH_00327,Hyundai Ioniq,84.0,12.4,-13.843083,67.05576,98.5,2024-11-29 00:32:09
VH_00328,Tesla Model 3,68.8,157.7,44.104679,-93.397514,96.8,2024-11-10 01:54:19
VH_00329,Chevrolet Bolt,88.6,95.6,-26.647772,-137.40257,86.5,2024-11-18 04:56:13
VH_00330,Ford F-150,69.0,90.4,1.426828,-160.863454,78.2,2024-11-05 17:57:36
VH_00331,Honda Civic,83.0,167.0,-55.092307,-111.798132,75.3,2024-11-14 09:28:36
VH_00332,Tesla Model 3,89.6,78.0,32.608894,52.684149,98.8,2024-11-11 15:49:44
VH_00333,Toyota Camry,113.7,103.5,-47.021916,11.567421,78.3,2024-11-20 15:20:45
VH_00334,BMW X5,66.1,132.1,68.314981,-83.423898,76.2,2024-11-10 21:10:57
VH_00335,Tesla Model 3,77.3,107.3,42.098809,-146.072676,85.1,2024-11-24 03:27:49
VH_00336,Tesla Model 3,111.2,123.8,-59.358137,65.319295,75.0,2024-11-17 02:59:20
VH_00337,Toyota Camry,68.5,2.3,-4.571876,-59.740506,75.3,2024-11-13 19:23:12
VH_00338,Tesla Model 3,70.2,136.8,-88.247902,-53.228288,84.2,2024-11-01 01:10:21
VH_00339,Hyundai Ioniq,74.9,19.7,57.406759,24.216023,99.7,2024-11-12 01:58:27
VH_00340,Tesla Model 3,70.0,26.4,-73.096182,-70.343182,92.1,2024-11-22 23:20:10
VH_00341,Tesla Model 3,81.0,98.2,29.413534,-88.726736,83.8,2024-11-18 02:50:22
VH_00342,Honda Civic,80.0,93.2,29.508664,131.445987,95.3,2024-11-24 12:18:51
VH_00343,Tesla Model 3,101.1,131.1,-86.26909,172.309478,95.7,2024-11-07 21:00:52
VH_00344,Honda Civic,61.9,104.0,35.245095,-24.940616,76.2,2024-11-05 08:00:42
VH_00345,Tesla Model 3,117.3,115.0,83.781551,135.771853,90.4,2024-11-22 19:26:12
VH_00346,Toyota Camry,112.6,31.5,73.85892,-54.41578,79.9,2024-11-29 14:24:25
VH_00347,Tesla Model 3,119.6,55.7,-82.602004,7.227984,80.3,2024-11-30 17:27:35
VH_00348,Toyota Camry,107.7,102.0,52.654602,-55.080787,73.3,2024-11-01 09:42:39
VH_00349,Tesla Model 3,101.1,83.9,-62.959005,168.001729,88.7,2024-11-08 21:27:02
VH_00350,Ford F-150,77.3,144.0,-87.193368,-165.256886,78.5,2024-11-29 18:58:42
VH_00351,Tesla Model 3,89.3,0.9,-26.594006,120.279619,71.5,2024-11-07 16:27:14
VH_00352,Ford F-150,77.0,154.6,29.75868,96.798736,74.7,2024-11-05 04:12:04
VH_00353,Chevrolet Bolt,68.6,131.9,-12.230859,150.573541,78.7,2024-11-02 13:26:31
VH_00354,Chevrolet Bolt,81.3,146.1,24.668037,-27.877216,99.0,2024-11-05 18:20:23
VH_00355,Tesla Model 3,115.2,107.5,-58.805646,-23.106143,96.3,2024-11-29 01:36:49
VH_00356,BMW X5,106.1,45.0,-15.063785,-108.171657,79.1,2024-11-15 10:25:09
VH_00357,Tesla Model 3,97.7,98.2,-22.32613,135.331732,83.1,2024-11-07 17:29:31
VH_00358,Tesla Model 3,101.6,90.7,33.32939,-51.278763,80.6,2024-11-23 15:34:23
VH_00359,Tesla Model 3,84.6,5.0,10.603639,164.697031,82.6,2024-11-07 19:47:38
VH_00360,Tesla Model 3,78.1,43.7,2.197223,-134.18105,86.3,2024-11-28 10:56:31
VH_00361,Chevrolet Bolt,63.2,152.1,-67.331549,61.228523,83.9,2024-11-26 03:31:24
VH_00362,Tesla Model 3,63.3,9.8,59.380972,53.956779,80.0,2024-11-05 17:28:41
VH_00363,Tesla Model 3,93.9,124.3,65.576542,-136.280635,87.5,2024-11-25 19:08:58
VH_00364,Tesla Model 3,63.2,36.9,-64.052658,86.552683,84.9,2024-11-11 20:26:49
VH_00365,Honda Civic,98.4,27.9,23.083103,78.891135,98.1,2024-11-24 13:00:49
VH_00366,Ford F-150,72.0,12.1,-62.456025,136.763663,85.6,2024-11-13 00:00:57
VH_00367,Toyota Camry,88.4,149.9,-10.113143,-159.964862,73.7,2024-11-20 15:20:36
VH_00368,Tesla Model 3,71.0,42.3,62.591092,-86.302251,88.4,2024-11-22 07:37:24
VH_00369,Honda Civic,97.0,77.8,24.51549,-113.469173,94.6,2024-11-12 16:24:53
VH_00370,Chevrolet Bolt,104.5,98.4,-4.291488,-75.586972,90.0,2024-11-29 13:57:34
VH_00371,Ford F-150,100.1,70.4,35.577487,-141.359098,82.5,2024-11-21 14:57:58
VH_00372,Tesla Model 3,77.0,21.6,-19.902708,28.993707,71.0,2024-11-22 13:51:21
VH_00373,Toyota Camry,114.4,173.3,-5.776721,80.303496,78.3,2024-11-08 16:26:59
VH_00374,Hyundai Ioniq,111.4,90.6,-27.209865,74.240862,81.7,2024-11-04 01:07:38
VH_00375,Mercedes EQS,69.1,118.1,11.366597,-14.586572,95.8,2024-11-07 19:09:27
VH_00376,Chevrolet Bolt,105.8,54.5,-19.092829,149.817608,89.4,2024-11-19 06:40:50
VH_00377,BMW X5,96.4,32.5,37.530033,2.512881,89.8,2024-11-13 14:01:12
VH_00378,Ford F-150,79.4,171.9,-27.34286,42.291009,82.1,2024-11-03 04:20:46
VH_00379,Tesla Model 3,104.0,41.7,29.746975,-0.203794,90.4,2024-11-16 17:05:25
VH_00380,Ford F-150,118.9,145.5,41.876469,-94.817813,97.0,2024-11-09 10:43:20
VH_00381,Tesla Model 3,83.0,175.2,76.027644,-157.706408,77.5,2024-11-02 19:35:43
VH_00382,Chevrolet Bolt,64.4,137.4,19.175994,122.644568,97.7,2024-11-16 14:10:39
VH_00383,Mercedes EQS,87.0,24.0,24.731239,20.328559,75.9,2024-11-24 20:10:35
VH_00384,Tesla Model 3,77.2,36.2,-60.823875,112.981587,94.3,2024-11-10 08:02:27
VH_00385,Tesla Model 3,61.5,172.8,-72.682899,-168.033891,74.2,2024-11-01 06:06:02
VH_00386,BMW X5,84.5,98.4,-77.046279,-113.290432,91.9,2024-11-26 15:20:40
VH_00387,Ford F-150,109.9,102.7,-4.728083,-53.241821,88.6,2024-11-28 02:55:46
VH_00388,Ford F-150,108.1,79.0,22.584726,134.631685,87.1,2024-11-07 04:11:23
VH_00389,Tesla Model 3,77.9,21.2,-48.496769,36.536251,79.9,2024-11-11 21:00:13
VH_00390,Ford F-150,77.4,149.1,-19.723246,-51.15413,96.2,2024-11-08 15:55:25
VH_00391,Tesla Model 3,64.5,103.6,63.575139,155.451258,85.0,2024-11-20 09:07:28
VH_00392,Ford F-150,92.8,160.5,14.899052,157.293679,99.5,2024-11-02 10:55:36
VH_00393,Tesla Model 3,85.3,36.1,69.845046,-158.618891,76.1,2024-11-17 00:01:21
VH_00394,Chevrolet Bolt,99.8,158.1,-47.588904,-153.751715,98.4,2024-11-30 14:42:12
VH_00395,Mercedes EQS,105.9,6.4,86.590088,161.966802,87.9,2024-11-30 17:32:08
VH_00396,Honda Civic,113.3,86.2,-66.696376,80.398719,73.1,2024-11-25 02:34:37
VH_00397,Toyota Camry,99.0,77.7,-35.384697,125.940061,99.1,2024-11-02 00:58:59
VH_00398,BMW X5,61.6,140.7,-54.688629,38.930002,81.4,2024-11-01 21:04:55
VH_00399,Tesla Model 3,63.1,137.8,35.179296,-25.301286,82.8,2024-11-07 16:30:51
VH_00400,Toyota Camry,67.1,110.8,72.639232,-53.355925,80.3,2024-11-03 19:29:04
VH_00401,Ford F-150,65.5,1.8,-15.648213,90.924863,94.2,2024-11-27 00:44:19
VH_00402,Hyundai Ioniq,119.5,2.7,39.568833,112.543881,72.3,2024-11-07 03:38:04
VH_00403,Honda Civic,77.0,56.5,18.434882,140.552892,99.9,2024-11-07 07:07:49
VH_00404,Tesla Model 3,88.7,22.0,-76.17531,-89.928412,86.3,2024-11-25 00:38:03
VH_00405,Ford F-150,108.8,161.6,64.576828,-20.324938,79.1,2024-11-18 19:30:31
VH_00406,Ford F-150,77.6,117.7,4.831954,-83.68731,90.9,2024-11-25 10:33:23
VH_00407,Hyundai Ioniq,80.8,74.0,81.101422,-4.965229,72.4,2024-11-07 15:46:11
VH_00408,Honda Civic,91.3,54.9,9.53382,-135.810702,91.7,2024-11-07 21:23:48
VH_00409,Toyota Camry,74.1,79.2,47.554557,163.096188,70.6,2024-11-02 15:19:43
VH_00410,Tesla Model 3,95.3,54.1,83.717365,-158.500785,95.6,2024-11-19 15:19:05
VH_00411,BMW X5,111.8,69.2,-82.005201,-105.937157,75.5,2024-11-21 22:15:01
VH_00412,Toyota Camry,99.6,5.6,47.339336,157.4006,97.3,2024-11-17 07:43:21
VH_00413,Tesla Model 3,114.4,145.8,16.372553,92.610798,80.2,2024-11-22 01:44:06
VH_00414,BMW X5,107.0,167.1,45.432129,110.66281,86.6,2024-11-14 22:52:00
VH_00415,Chevrolet Bolt,116.3,83.4,13.06846,24.5891,85.6,2024-11-08 21:22:59
VH_00416,Ford F-150,88.0,178.7,-47.119157,146.776534,78.4,2024-11-14 07:41:26
VH_00417,Mercedes EQS,75.0,97.7,-29.244176,-37.943567,88.5,2024-11-18 13:24:18
VH_00418,Tesla Model 3,75.0,117.5,48.881507,-175.557918,79.2,2024-11-16 13:58:47
VH_00419,Tesla Model 3,110.9,79.9,-86.891996,-176.806547,71.1,2024-11-18 09:56:36
VH_00420,Tesla Model 3,110.7,39.2,-79.45473,157.980333,78.3,2024-11-30 15:05:03
VH_00421,Tesla Model 3,117.2,79.3,-43.558747,103.224855,77.8,2024-11-25 00:38:02
VH_00422,Tesla Model 3,97.8,26.4,21.230875,-162.151317,73.4,2024-11-02 20:51:28
VH_00423,Toyota Camry,90.4,79.3,-32.879801,19.226782,76.8,2024-11-13 13:49:14
VH_00424,Honda Civic,61.0,152.1,62.893319,14.558888,71.3,2024-11-12 09:26:29
VH_00425,Toyota Camry,64.6,79.9,1.986393,-94.687664,79.8,2024-11-19 00:39:54
VH_00426,Ford F-150,100.9,12.9,-13.234441,-78.089616,70.7,2024-11-30 11:10:03
VH_00427,Chevrolet Bolt,80.1,73.5,27.356078,-10.553388,99.2,2024-11-02 12:18:03
VH_00428,BMW X5,62.7,167.5,74.137079,-170.807297,88.3,2024-11-16 04:47:40
VH_00429,Ford F-150,106.9,91.5,14.66757,-56.141011,76.4,2024-11-29 06:52:43
VH_00430,Tesla Model 3,103.6,68.6,89.607753,-151.75981,72.3,2024-11-11 21:39:21
VH_00431,Tesla Model 3,119.9,113.5,42.111225,14.028258,73.6,2024-11-26 14:52:50
VH_00432,Toyota Camry,96.4,118.7,3.66048,-65.901832,75.9,2024-11-28 22:12:27
VH_00433,Chevrolet Bolt,74.6,43.8,48.175815,-49.692615,83.7,2024-11-06 14:28:13
VH_00434,BMW X5,86.7,172.4,-16.213354,-151.311574,86.8,2024-11-04 17:03:48
VH_00435,Hyundai Ioniq,99.2,108.9,-9.185756,-29.213917,87.1,2024-11-07 01:57:47
VH_00436,Toyota Camry,74.7,163.7,31.338923,59.724955,88.2,2024-11-14 22:14:43
VH_00437,Ford F-150,67.1,73.5,0.904669,-126.576513,84.8,2024-11-10 14:48:29
VH_00438,Tesla Model 3,112.6,2.8,-68.258008,-85.184596,86.6,2024-11-23 19:25:36
VH_00439,Honda Civic,67.6,6.1,-12.344424,68.416763,99.7,2024-11-07 10:13:52
VH_00440,Mercedes EQS,91.8,69.9,-13.975436,-134.116925,90.9,2024-11-12 17:17:31
VH_00441,Tesla Model 3,67.1,161.5,71.703701,32.932081,88.5,2024-11-03 04:42:20
VH_00442,Honda Civic,115.2,171.0,73.92136,47.099519,92.2,2024-11-22 03:36:56
VH_00443,Chevrolet Bolt,88.6,24.2,-56.97886,95.744057,97.5,2024-11-25 17:27:49
VH_00444,Tesla Model 3,113.7,106.8,-23.422696,53.785714,81.4,2024-11-22 06:59:27
VH_00445,Chevrolet Bolt,103.4,50.3,49.141138,-96.385124,84.8,2024-11-03 08:15:34
VH_00446,BMW X5,113.8,104.4,61.931777,-26.391769,79.7,2024-11-16 11:10:14
VH_00447,Honda Civic,117.2,7.5,80.109479,137.6583,91.9,2024-11-21 21:36:45
VH_00448,Honda Civic,94.5,110.8,-72.096024,-77.475256,73.6,2024-11-14 07:03:23
VH_00449,Chevrolet Bolt,73.4,30.5,79.056878,-86.605555,88.2,2024-11-06 03:38:17
VH_00450,Toyota Camry,100.0,25.4,-52.76824,121.964398,92.6,2024-11-02 07:51:54
VH_00451,Hyundai Ioniq,62.4,160.3,6.824866,-109.75224,84.7,2024-11-02 06:01:57
VH_00452,Ford F-150,76.9,170.6,-13.229539,-19.863116,73.8,2024-11-23 00:46:22
VH_00453,Tesla Model 3,66.6,127.1,62.053942,-20.014177,83.0,2024-11-13 18:28:59
VH_00454,Tesla Model 3,68.2,50.1,30.368803,168.638247,94.1,2024-11-11 19:09:48
VH_00455,Chevrolet Bolt,79.6,91.3,-40.300555,47.024619,85.4,2024-11-04 14:19:09
VH_00456,Honda Civic,78.9,166.5,-11.992028,155.65248,93.8,2024-11-16 09:56:45
VH_00457,Tesla Model 3,93.5,150.8,22.694543,161.705716,88.8,2024-11-12 22:30:36
VH_00458,Hyundai Ioniq,82.6,169.8,31.202574,-84.497023,74.5,2024-11-10 01:59:34
VH_00459,Chevrolet Bolt,77.0,35.7,67.655511,162.299793,95.7,2024-11-11 09:32:54
VH_00460,Tesla Model 3,,12.1,10.392689,-104.92309,75.3,2024-11-21 07:11:27
VH_00461,Tesla Model 3,96.8,113.6,-47.751158,-54.466641,85.9,2024-11-09 17:47:24
VH_00462,BMW X5,110.4,157.5,30.235644,-3.520089,88.9,2024-11-30 00:32:11
VH_00463,Hyundai Ioniq,88.9,17.4,-69.773864,137.122268,92.6,2024-11-14 22:41:43
VH_00464,Toyota Camry,86.8,44.5,-13.524249,-116.570001,98.7,2024-11-06 12:16:45
VH_00465,Tesla Model 3,83.9,23.1,68.790861,122.443498,95.9,2024-11-30 04:17:03
VH_00466,Tesla Model 3,74.1,52.4,1.347733,140.331821,93.5,2024-11-03 22:50:27
VH_00467,Mercedes EQS,79.4,121.5,-15.978765,111.250996,82.8,2024-11-13 15:44:12
VH_00468,BMW X5,76.1,131.1,-28.82852,114.66885,79.3,2024-11-20 21:27:54
VH_00469,Chevrolet Bolt,112.5,96.5,50.31936,-140.286377,99.0,2024-11-30 15:34:37
VH_00470,Honda Civic,96.3,3.6,40.00117,108.868636,72.7,2024-11-17 04:18:31
VH_00471,Chevrolet Bolt,106.0,99.5,27.887685,6.713639,80.9,2024-11-10 15:11:56
VH_00472,Tesla Model 3,110.3,71.2,39.207691,-75.532506,74.8,2024-11-19 03:36:06
VH_00473,Tesla Model 3,72.9,132.0,79.202483,-167.01301,70.6,2024-11-26 13:28:53
VH_00474,Ford F-150,83.9,87.3,-61.749809,-71.472083,76.9,2024-11-13 00:08:08
VH_00475,Ford F-150,105.0,146.3,-21.985787,-35.729663,94.5,2024-11-14 02:34:16
VH_00476,Chevrolet Bolt,64.6,90.8,36.628064,83.749979,70.6,2024-11-27 07:07:25
VH_00477,Toyota Camry,69.1,132.5,52.671601,-110.057731,88.2,2024-11-16 03:43:38
VH_00478,Tesla Model 3,85.5,133.8,-35.612284,-14.79397,73.0,2024-11-28 23:19:22
VH_00479,Tesla Model 3,77.5,16.8,84.039539,21.958653,84.5,2024-11-26 21:13:39
VH_00480,Tesla Model 3,82.9,178.8,40.960342,162.524658,92.9,2024-11-06 06:11:01
VH_00481,Mercedes EQS,94.7,4.5,48.817043,-19.049297,84.3,2024-11-06 06:56:02
VH_00482,Chevrolet Bolt,79.9,145.7,85.647137,-145.659947,75.1,2024-11-24 18:40:18
VH_00483,Toyota Camry,65.0,72.6,60.852671,8.426041,95.2,2024-11-12 06:48:01
VH_00484,Tesla Model 3,89.6,74.1,43.292003,120.356432,71.1,2024-11-28 10:38:11
VH_00485,Chevrolet Bolt,112.3,48.3,-52.339648,22.467419,84.7,2024-11-25 06:19:38
VH_00486,Mercedes EQS,99.1,57.9,37.596271,5.195202,95.8,2024-11-04 22:52:40
VH_00487,Toyota Camry,85.5,14.0,-67.089153,-175.095173,85.6,2024-11-06 21:31:54
VH_00488,Toyota Camry,86.3,174.9,-82.968849,-27.294399,75.1,2024-11-26 11:11:26
VH_00489,Toyota Camry,104.9,98.5,-18.106982,-73.169632,83.1,2024-11-15 06:47:43
VH_00490,Toyota Camry,112.8,48.8,-31.970494,140.236234,86.9,2024-11-09 01:20:26
VH_00491,Tesla Model 3,91.4,36.8,20.519968,77.210928,85.6,2024-11-13 04:42:54
VH_00492,Toyota Camry,72.6,59.4,44.417563,178.627154,97.8,2024-11-08 23:21:04
VH_00493,Mercedes EQS,109.8,1.8,-15.06547,-125.874332,72.0,2024-11-01 06:31:38
VH_00494,Tesla Model 3,71.3,124.9,6.791669,-60.827353,71.8,2024-11-23 18:04:05
VH_00495,Ford F-150,64.0,114.5,69.001773,-55.81532,70.4,2024-11-10 08:26:33
VH_00496,Ford F-150,109.2,156.3,15.204309,-69.929885,88.7,2024-11-20 13:50:30
VH_00497,Honda Civic,93.7,115.5,-53.53414,33.350086,73.1,2024-11-11 12:10:21
VH_00498,Honda Civic,75.8,18.4,53.439207,31.434142,93.0,2024-11-17 00:39:52
VH_00499,Tesla Model 3,111.2,108.9,83.9986,85.415589,88.5,2024-11-23 23:33:32
VH_00500,Toyota Camry,60.2,41.7,-51.040178,154.636961,88.4,2024-11-07 22:59:43
VH_00501,Honda Civic,112.5,58.2,71.271602,-161.211893,85.4,2024-11-22 08:16:29
VH_00502,Tesla Model 3,88.3,54.5,46.801337,-93.321759,81.8,2024-11-19 17:10:29
VH_00503,Toyota Camry,81.3,151.0,-32.945054,-151.848122,88.2,2024-11-11 09:12:38
VH_00504,BMW X5,116.7,150.0,38.042582,122.355397,86.8,2024-11-24 19:00:01
VH_00505,Honda Civic,75.0,21.6,71.957184,54.753165,75.3,2024-11-18 18:03:23
VH_00506,Tesla Model 3,106.2,62.3,-13.665973,42.11071,96.3,2024-11-10 06:30:45
VH_00507,Tesla Model 3,70.7,134.6,-88.078964,-20.850996,85.8,2024-11-01 06:32:29
VH_00508,Mercedes EQS,79.7,164.0,74.845278,1.005608,70.4,2024-11-14 06:06:01
VH_00509,Ford F-150,76.5,86.2,-82.09487,70.379667,77.6,2024-11-03 18:40:27
VH_00510,Tesla Model 3,109.4,155.4,76.963471,179.003368,89.0,2024-11-24 19:14:29
VH_00511,Toyota Camry,105.0,116.6,8.205721,-142.600578,81.1,2024-11-30 18:06:14
VH_00512,Mercedes EQS,69.2,132.5,66.76438,-132.606646,82.6,2024-11-06 19:08:32
VH_00513,Tesla Model 3,98.2,11.2,-72.454417,15.870055,99.5,2024-11-10 10:14:19
VH_00514,Toyota Camry,104.2,59.9,30.958366,143.879934,96.9,2024-11-09 05:08:53
VH_00515,Mercedes EQS,95.2,170.0,2.941281,158.596258,82.1,2024-11-03 23:38:00
VH_00516,Mercedes EQS,109.5,90.3,41.212272,-149.771268,83.3,2024-11-14 09:00:37
VH_00517,Honda Civic,101.3,73.7,24.353948,123.16465,98.2,2024-11-16 02:31:58
VH_00518,Toyota Camry,81.0,61.5,12.271188,70.665187,87.0,2024-11-23 11:26:25
VH_00519,BMW X5,115.1,32.9,-74.444822,-65.699536,88.8,2024-11-01 23:25:36
VH_00520,Ford F-150,107.3,39.2,-22.584679,-150.741024,91.7,2024-11-12 23:27:49
VH_00521,Ford F-150,100.9,169.7,65.625463,89.067036,92.1,2024-11-16 01:44:37
VH_00522,Tesla Model 3,102.4,32.0,-64.723307,-66.405247,76.8,2024-11-10 03:19:17
VH_00523,Ford F-150,72.0,176.3,-43.316264,-21.744603,72.8,2024-11-18 05:47:00
VH_00524,BMW X5,80.9,115.5,-9.058834,47.169507,95.0,2024-11-02 18:47:41
VH_00525,Tesla Model 3,95.1,28.0,12.368035,177.752029,83.0,2024-11-15 00:20:49
VH_00526,Tesla Model 3,102.0,90.7,59.374383,105.946211,72.7,2024-11-11 05:30:32
VH_00527,Toyota Camry,88.1,5.7,-69.246327,56.999585,75.6,2024-11-07 18:53:47
VH_00528,Chevrolet Bolt,79.4,101.5,28.494865,144.458963,79.7,2024-11-06 01:52:58
VH_00529,Honda Civic,112.2,1.4,-14.146603,-59.503508,89.4,2024-11-05 20:45:01
VH_00530,Chevrolet Bolt,81.5,29.3,8.420059,90.736264,83.2,2024-11-30 22:24:19
VH_00531,Honda Civic,94.6,78.3,-18.119974,120.274708,77.6,2024-11-19 02:49:36
VH_00532,Toyota Camry,89.0,72.2,-82.776786,154.436233,77.0,2024-11-25 14:39:07
VH_00533,Ford F-150,85.6,48.5,13.947839,33.507378,74.9,2024-11-09 01:51:08
VH_00534,Mercedes EQS,113.2,173.7,79.71234,-108.553628,99.2,2024-11-07 18:35:11
VH_00535,Hyundai Ioniq,80.0,172.8,84.658523,-68.661526,93.0,2024-11-17 19:14:18
VH_00536,Toyota Camry,69.9,0.2,-63.451618,137.863707,79.0,2024-11-04 21:38:38
VH_00537,Toyota Camry,111.5,78.6,40.34419,-124.510343,86.7,2024-11-19 04:02:31
VH_00538,Tesla Model 3,,28.7,-72.015575,17.938466,81.8,2024-11-11 07:34:15
VH_00539,Toyota Camry,100.1,149.6,37.120338,94.700222,72.9,2024-11-07 05:42:58
VH_00540,Ford F-150,116.1,72.0,-31.119869,-78.049944,90.2,2024-11-21 14:41:09
VH_00541,Toyota Camry,92.0,62.4,30.577802,169.28124,70.8,2024-11-30 12:58:47
VH_00542,Tesla Model 3,74.1,65.2,0.262068,-179.427046,88.0,2024-11-20 07:54:51
VH_00543,Tesla Model 3,98.7,24.9,-56.165301,-103.956356,83.1,2024-11-17 11:38:49
VH_00544,Ford F-150,70.8,27.1,-34.003427,63.098256,84.4,2024-11-13 16:06:35
VH_00545,Toyota Camry,85.3,29.4,32.82116,120.323698,83.9,2024-11-05 00:16:59
VH_00546,Toyota Camry,104.0,118.1,-17.194761,110.489623,74.8,2024-11-07 05:59:32
VH_00547,Tesla Model 3,83.0,81.8,-2.494911,165.571579,82.1,2024-11-03 15:30:36
VH_00548,Tesla Model 3,75.5,114.1,18.654489,108.870622,83.5,2024-11-19 02:22:22
VH_00549,Honda Civic,102.7,152.0,84.918644,-139.79803,75.4,2024-11-21 14:04:18
VH_00550,Mercedes EQS,83.0,121.4,-62.9303,-58.638352,98.0,2024-11-29 15:34:41
VH_00551,BMW X5,90.9,110.6,66.996935,-23.440305,83.9,2024-11-02 22:25:19
VH_00552,Tesla Model 3,89.4,66.1,70.049868,67.09955,77.6,2024-11-17 09:10:17
VH_00553,Tesla Model 3,106.0,4.2,-41.897607,-74.433713,82.5,2024-11-22 16:31:29
