vehicle_id,vehicle_model,engine_temp,speed,latitude,longitude,battery_efficiency,miles
EV-059,Nexon EV,38,30.5,13.04771,80.31913,3.85,12377.8
EV-087,Model Y,35.4,47.7,13.04163,80.23699,3.64,13803.1
EV-093,Model Y,38.6,52.2,13.08909,80.47685,4.03,604.9
EV-082,Model 3,41.7,45,12.93679,80.26557,3.39,11162.6
EV-095,Model 3,36.3,61.3,13.19159,80.36039,3.92,532.2
EV-094,Model 3,36.6,22.9,13.08644,80.23176,4.29,6679.2
EV-039,Model Y,39.8,0,13.10655,80.30068,3.69,6926.7
EV-099,Kona Electric,42.6,54,13.09729,80.29769,4.39,10444.8
EV-018,XUV400,24.1,0,13.04138,80.31293,3.86,5289.3
EV-059,Nexon EV,34.6,34.1,13.13859,80.20286,3.83,12314.4
EV-017,Ioniq 5,41,60.3,13.08312,80.30186,3.43,5146.2
EV-014,XUV400,34.8,0,12.91593,80.23207,4.18,5141.1
EV-031,Model Y,33.8,25.8,13.07405,80.33626,3.84,3345.3
EV-024,Model Y,35.5,55.8,13.06049,80.20044,3.21,10259.6
EV-099,Kona Electric,33.6,10.2,13.13844,80.29517,4.14,1153.4
EV-060,Model Y,27.5,8.1,13.29881,80.26844,3.88,5449
EV-045,MG ZS EV,40.3,23.2,13.11291,80.41909,4.43,4007
EV-098,Ioniq 5,43.6,18.7,13.25228,80.36012,4.12,3443.9
EV-003,XUV400,37.7,30.9,13.0278,80.3805,4.11,919.4
EV-037,Model 3,37.6,56.6,13.03293,80.20898,4.17,2859.8
EV-043,Kona Electric,38.8,17.3,13.06299,80.24003,4.06,6696.4
EV-040,Kona Electric,39.1,26.6,13.11672,80.27037,4.31,7558.6
EV-090,Kona Electric,36.8,51.7,13.03145,80.36226,3.61,4046.2
EV-055,Nexon EV,40.3,71.5,12.95375,80.30079,4.13,9755.4
EV-087,Model Y,29,0,13.08454,80.21077,4.11,5040.2
EV-039,Model Y,36.3,28.9,12.99126,80.21415,3.52,5511.9
EV-015,Model Y,34.6,9.4,13.17197,80.3661,4.06,11740.5
EV-004,Kona Electric,33.3,43.2,13.13421,80.30337,4.07,8281.7
EV-093,Model Y,28.9,18.7,13.02194,80.2749,4.05,14297.9
EV-086,Model 3,27.2,15.3,13.11916,80.26827,3.08,5392.7
EV-025,XUV400,42.7,72.1,13.03885,80.34233,3.24,12418.5
EV-013,MG ZS EV,38.9,57.8,13.07852,80.18635,3.19,11076.4
EV-082,Model 3,31.6,0,13.07937,80.27485,3.45,13353.4
EV-033,Nexon EV,38.2,32,13.05585,80.27963,4.07,14352.1
EV-016,MG ZS EV,31.4,32.3,13.14915,80.17103,3.78,120.1
EV-042,Ioniq 5,29.4,22.9,12.99317,80.25411,3.85,1329
EV-066,XUV400,35.5,19.3,13.12566,80.45362,3.64,10116.7
EV-055,Nexon EV,29.6,51.7,13.10706,80.2039,4.42,5856
EV-099,Kona Electric,35.6,41.1,12.97033,80.28078,4.02,12287.8
EV-042,Ioniq 5,47.6,27,13.01915,80.10453,3.35,184.6
EV-034,MG ZS EV,33.1,65.5,12.99519,80.25959,3.85,12105.6
EV-030,XUV400,32.8,24.2,13.05339,80.18475,3.86,2033
EV-013,MG ZS EV,23.5,17.4,13.08657,80.24255,4.48,4357.3
EV-013,MG ZS EV,32.1,10.6,13.00843,80.30479,4,14536.3
EV-018,XUV400,41.8,0,13.16023,80.18064,3.72,778.7
EV-032,Nexon EV,41.6,60.2,13.16732,80.28998,3.48,5238.9
EV-096,Ioniq 5,28.9,0,13.18145,80.20832,3.84,1272.5
EV-099,Kona Electric,47.9,41.9,12.86526,80.16386,4.15,12804.8
EV-039,Model Y,25.2,16.1,13.23855,80.34932,3.69,10546.7
EV-046,Model Y,41.4,59.1,13.09598,80.19379,4.22,12006.1
EV-029,Ioniq 5,33.7,11.2,13.08648,80.23679,4.15,7911.6
EV-062,Model 3,30.8,0,13.07455,80.22504,4.09,5369
EV-093,Model Y,36,0,12.977,80.28805,4.03,39.1
EV-062,Model 3,28.4,19.4,13.11148,80.27328,3.99,4172.5
EV-057,Model 3,36.9,27.7,13.21166,80.25748,3.49,7720.7
EV-016,MG ZS EV,33.9,7.7,13.09502,80.214,4.12,9967.1
EV-056,Kona Electric,30.6,24.8,12.99349,80.24948,4.77,3437.9
EV-010,MG ZS EV,41.7,0,12.96068,80.29421,4.28,2087.8
EV-030,XUV400,36.9,48.3,13.05918,80.28013,4.11,3028.2
EV-025,XUV400,35,31,13.02318,80.36044,3.39,5314.4
EV-084,Ioniq 5,29.7,23.3,13.13891,80.33174,4.43,2229.9
EV-005,MG ZS EV,35.3,34.4,13.19233,80.35922,4.32,2356.5
EV-065,Model 3,50,52.8,13.12027,80.37897,4.24,661.1
EV-094,Model 3,32.1,11.4,13.07589,80.28567,3.64,12851.6
EV-049,Nexon EV,39.8,43.1,13.0721,80.33899,3.84,3300.3
EV-003,XUV400,41.6,40,13.08839,80.29756,3.41,12329.4
EV-045,MG ZS EV,31.1,0,12.9899,80.37684,3.37,6577.4
EV-014,XUV400,37.2,60.1,13.13088,80.13031,3.47,9488.4
EV-030,XUV400,39.8,45,12.99623,80.24546,4.19,1140.2
EV-068,Model Y,30.8,0,13.17199,80.30351,3.83,8755.8
EV-018,XUV400,37.4,58.5,13.05364,80.3163,3.46,4353.5
EV-062,Model 3,44.9,68.4,13.14916,80.26929,3.67,1432.7
EV-037,Model 3,36,36.3,12.96484,80.1377,2.7,13623.9
EV-025,XUV400,40.4,19.8,13.1486,80.2565,3.78,9056.4
EV-048,Model Y,36.1,37.7,13.1917,80.336,4.14,3629.4
EV-065,Model 3,31.6,51.2,12.98017,80.24545,3.72,6297.6
EV-053,Kona Electric,20,20.4,13.07362,80.2781,4.52,5356.7
EV-079,Model Y,25.6,22.9,13.10949,80.42402,3.74,10510.2
EV-073,Model Y,23.7,0,13.11341,80.25575,3.76,9113.5
EV-015,Model Y,36.1,23.4,13.05554,80.25811,3.61,301.6
EV-049,Nexon EV,34.4,60.3,13.04143,80.28623,3.39,2971.4
EV-088,Ioniq 5,24.3,18.3,13.10296,80.2897,4.11,7174.5
EV-068,Model Y,38.8,62.1,13.1109,80.28147,3.98,6685.1
EV-012,MG ZS EV,30.6,33.7,13.03251,80.30216,4.86,7752.5
EV-059,Nexon EV,41.2,57.7,13.0167,80.17549,3.98,10723.6
EV-037,Model 3,39.5,44.4,13.17961,80.261,3.53,10231.7
EV-061,Ioniq 5,39.3,37.9,13.09131,80.17243,4.5,5595.3
EV-043,Kona Electric,23.5,35.7,12.90096,80.27518,4.19,13164.3
EV-070,Kona Electric,35.3,25.7,13.1801,80.31907,4.01,948.7
EV-039,Model Y,34.8,28.5,13.03493,80.2596,4.43,8769.7
EV-056,Kona Electric,33,59.2,13.08804,80.19495,4.66,14245.5
EV-063,Model 3,24.3,25.1,13.11269,80.23623,3.92,8238.5
EV-046,Model Y,34,21.2,12.96401,80.41478,3.67,6829.3
EV-088,Ioniq 5,37.3,0,13.0596,80.38668,4.53,2013.1
EV-011,Kona Electric,20,0,13.18811,80.22732,5.06,12153.8
EV-062,Model 3,28,0.9,13.16985,80.22692,4.06,5610.1
EV-077,Ioniq 5,39.9,60.7,13.05947,80.262,3.7,10520.2
EV-098,Ioniq 5,45.2,63.3,13.13997,80.36987,3.7,2967.2
EV-025,XUV400,30.4,0,13.1505,80.13062,4.18,632.7
EV-071,Model Y,43.3,13.4,13.14642,80.22629,3.44,4585.5
EV-052,MG ZS EV,26.7,31.1,12.99102,80.30361,4.12,4224.8
EV-004,Kona Electric,24.2,19.1,13.21399,80.29437,4.11,13102.8
EV-059,Nexon EV,39.6,21.3,13.04559,80.23649,4.09,12970.8
EV-072,Kona Electric,24.8,38.1,13.09145,80.25052,4.07,8010.7
EV-020,Model Y,36.1,15.1,13.0546,80.29718,4.04,289.9
EV-093,Model Y,30.5,0,13.10108,80.23787,3.16,3428.7
EV-063,Model 3,33.1,47.1,13.01356,80.18562,3.67,9587
EV-054,XUV400,29.9,0,13.06469,80.25587,4.34,1525.6
EV-074,XUV400,30.7,43,13.09732,80.28585,4.44,10510.8
EV-098,Ioniq 5,33.2,23.5,13.18067,80.10074,3.83,184.4
EV-057,Model 3,36.6,37.5,13.17101,80.30208,3.62,10239.6
EV-090,Kona Electric,35,42.2,13.17506,80.34863,4.29,12668.9
EV-041,Ioniq 5,34.2,42.9,13.15219,80.24212,4.11,7040.9
EV-003,XUV400,39,47.7,13.23043,80.24357,3.9,12437.1
EV-006,XUV400,42.7,20.2,13.05949,80.21163,4.34,11724
EV-005,MG ZS EV,35.9,43.8,13.07008,80.25851,3.53,10072.9
EV-005,MG ZS EV,39.5,28.7,13.06678,80.22605,4.46,6680
EV-054,XUV400,34.2,58.5,13.07781,80.38651,3.13,4082.2
EV-047,Kona Electric,27.3,16,12.9678,80.28067,3.67,12913.7
EV-087,Model Y,40.1,48.5,13.10388,80.0989,3.51,9730.6
EV-049,Nexon EV,36.8,49.5,13.12238,80.31634,3.68,11971.3
EV-009,Model 3,43.1,45.7,13.06211,80.40823,4.11,8281.7
EV-099,Kona Electric,38.6,0,12.94211,80.31143,4.27,2582.1
EV-020,Model Y,36.2,0,13.08441,80.3659,3.97,14691.7
EV-061,Ioniq 5,42.6,54.3,12.97912,80.32487,3.3,2745.2
EV-035,MG ZS EV,20,20.7,13.11688,80.34998,3.2,13669.1
EV-050,MG ZS EV,40.5,52.4,13.09224,80.34608,4.19,3126
EV-082,Model 3,38.1,14.9,13.10009,80.347,4.29,5609.4
EV-062,Model 3,29.6,33.1,12.99782,80.29603,4.43,6604.1
EV-017,Ioniq 5,41,74.4,13.18363,80.1335,3.36,13821
EV-088,Ioniq 5,28.8,16.7,13.09632,80.18356,4.27,13323.5
EV-003,XUV400,41.8,39,13.00956,80.18502,3.74,12349.2
EV-032,Nexon EV,30.7,28.7,13.12907,80.06865,4.19,5653.2
EV-099,Kona Electric,31.1,25.4,13.09052,80.23592,3.81,72.4
EV-013,MG ZS EV,35.9,52.2,13.22965,80.38394,3.53,10225.3
EV-089,XUV400,46.1,24.2,13.03847,80.15579,4.08,6167.3
EV-073,Model Y,44.7,64.2,12.9829,80.32895,3.69,11357.1
EV-068,Model Y,45.6,45.9,13.10585,80.31303,4.34,11923.8
EV-014,XUV400,25.6,22.2,13.16368,80.2891,3.49,6598.7
EV-098,Ioniq 5,33.5,65,13.26854,80.36531,3.97,11222.8
EV-011,Kona Electric,42.9,34.8,13.35619,80.26739,4.05,12599.9
EV-056,Kona Electric,24.9,13.8,12.95854,80.39242,4.43,13927.5
EV-067,Model 3,35.1,53.5,13.07188,80.25474,4.25,8738.9
EV-092,Model 3,42.3,0,12.98316,80.29817,3.03,11678.3
EV-029,Ioniq 5,31.1,32.3,13.06291,80.25937,4.42,7421
EV-009,Model 3,26.7,31.6,13.28088,80.1968,4.44,629.7
EV-067,Model 3,36.4,34.8,13.01712,80.16297,3.5,2332.5
EV-025,XUV400,26.6,28.8,13.08094,80.31672,3.38,1927.7
EV-098,Ioniq 5,45.3,59.4,13.03623,80.37848,4.02,2580.6
EV-076,MG ZS EV,30.9,28.4,13.00244,80.29023,4.05,158.1
EV-042,Ioniq 5,31.4,40.8,13.22612,80.31182,3.74,12881.3
EV-009,Model 3,32.1,0,12.95956,80.14635,4.58,8404.4
EV-079,Model Y,32.5,20.8,13.0761,80.30152,4.12,5750.3
EV-040,Kona Electric,36.3,25.5,13.08974,80.10433,3.17,6149.6
EV-025,XUV400,36.4,14.9,13.08006,80.17505,3.59,6952.9
EV-005,MG ZS EV,32.5,12.9,13.05744,80.37744,4.42,1112.9
EV-011,Kona Electric,29.6,28.2,13.21185,80.27179,4.01,4123.6
EV-059,Nexon EV,37.8,17.8,12.91375,80.27917,3.71,12775.1
EV-098,Ioniq 5,31.5,24.4,13.11762,80.315,4.18,11156.4
EV-088,Ioniq 5,35.8,67.9,13.12118,80.33455,3.3,8453.3
EV-079,Model Y,40.8,67.5,13.10566,80.24903,3.05,7213.2
EV-038,Model Y,27.8,45,13.01623,80.29413,4.41,3888.3
EV-072,Kona Electric,42.1,68.1,13.1791,80.26514,4,7071.5
EV-005,MG ZS EV,41.9,74.2,13.1751,80.14814,3.61,8969.8
EV-048,Model Y,41.1,29.4,13.01341,80.24234,3.39,10691
EV-090,Kona Electric,29.5,0,12.98687,80.30374,4.74,2503.8
EV-018,XUV400,44.4,47.8,12.97141,80.2399,4.67,12197.6
EV-070,Kona Electric,40.3,47,13.10073,80.24063,4.47,5190.4
EV-037,Model 3,36.5,39,13.08644,80.33328,4.12,7551.4
EV-060,Model Y,47.7,55.4,13.05381,80.28359,3.79,9120.5
EV-048,Model Y,35.6,26.3,13.24921,80.29885,4.17,7324
EV-077,Ioniq 5,35.5,50.6,13.04581,80.14072,3.43,8581.5
EV-028,Model 3,38.8,51.6,13.0977,80.30657,3.65,1677.3
EV-069,Model Y,32.8,28.8,13.06716,80.18202,3.77,6485.2
EV-077,Ioniq 5,39.5,46.6,13.23975,80.26874,4.21,4210.6
EV-081,Model Y,41.9,27.6,12.92353,80.18564,4.1,1295
EV-040,Kona Electric,36.8,40.1,13.05791,80.34533,3.62,2878.8
EV-045,MG ZS EV,37.3,40,13.13184,80.41707,3.36,9038.7
EV-096,Ioniq 5,36,0,13.06491,80.25889,4.14,2954.3
EV-062,Model 3,39.1,9.6,12.97835,80.25815,3.57,2720.1
EV-093,Model Y,33.5,31.8,13.09683,80.35316,3.5,8294.7
EV-058,Model Y,37.5,38.6,12.95299,80.31645,4.84,13571
EV-067,Model 3,38.4,20.1,13.13632,80.265,4.92,11831.4
EV-056,Kona Electric,38.4,40,13.04964,80.30016,3.82,13576.8
EV-040,Kona Electric,22.7,0,13.03618,80.43309,3.27,8746.8
EV-098,Ioniq 5,41.6,39.3,13.16639,80.21695,4.48,6151.9
EV-040,Kona Electric,36.6,16.9,13.00244,80.22383,4.13,10946
EV-091,Model 3,41.2,52.1,12.9593,80.33427,4.17,3924.2
EV-077,Ioniq 5,32.9,57.6,13.00986,80.43969,3.5,1175.4
EV-033,Nexon EV,38.7,49.7,13.24646,80.28488,3.49,5172.5
EV-006,XUV400,42,48,13.0024,80.13394,3.84,4492.1
EV-088,Ioniq 5,33.4,48.1,13.11194,80.30193,4.01,10134.7
EV-019,Model 3,34.1,43.6,13.15017,80.2287,3.71,8272.7
EV-080,Model 3,40.7,36.6,13.00752,80.30879,4.52,2078.3
EV-040,Kona Electric,32.4,30.7,13.00762,80.16195,3.31,13628
EV-092,Model 3,35.8,40,13.09711,80.15264,4.16,8902.1
EV-097,Model Y,34,59.6,13.10073,80.24695,3.76,6868
EV-059,Nexon EV,44.7,30.2,13.19051,80.40288,4.49,14058.2
EV-059,Nexon EV,40,44.8,13.02116,80.16097,3.62,1464
EV-048,Model Y,34,27.6,13.05252,80.24507,4.28,11844.9
EV-041,Ioniq 5,34,35.5,13.30977,80.1536,4.19,5473.2
EV-013,MG ZS EV,29.5,30.7,12.93929,80.29389,4.1,10432.4
EV-045,MG ZS EV,31.4,0,12.92288,80.28842,3.65,13961.2
EV-089,XUV400,37.5,18.2,12.97206,80.15679,3.69,7768.1
EV-053,Kona Electric,31,25.1,13.17083,80.37372,3.88,344.5
EV-042,Ioniq 5,36.4,32.3,13.04764,80.11692,3.8,437.6
EV-100,Kona Electric,33.2,25.6,13.04761,80.39682,4.5,4961.8
EV-063,Model 3,46.7,65,13.00548,80.38066,3.63,11726
EV-027,Model Y,35.8,58.2,13.15617,80.29516,4.05,4327.5
EV-038,Model Y,43.2,61,12.9733,80.34239,3.1,5020.4
EV-060,Model Y,43,33.2,13.03618,80.25645,3.26,11768
EV-007,XUV400,31.8,14.3,13.00865,80.14747,3.93,1747.3
EV-005,MG ZS EV,35.7,55.4,12.86892,80.28962,3.28,12703
EV-045,MG ZS EV,39.2,21.7,13.04444,80.14503,4.02,3990.6
EV-058,Model Y,23.1,0,13.07797,80.26983,3.66,773.1
EV-031,Model Y,38.4,35.4,13.02066,80.17175,4.12,1764.6
EV-023,Model 3,27.7,29.6,13.06124,80.34873,3.69,14288.6
EV-042,Ioniq 5,40.9,23.1,13.06329,80.30111,4.22,6772.6
EV-010,MG ZS EV,32.2,12.2,13.07206,80.32496,3.65,3850.3
EV-032,Nexon EV,32.6,9,12.99838,80.29792,3.25,7821.5
EV-053,Kona Electric,28.4,0,12.99378,80.42117,4.34,10236.8
EV-030,XUV400,27.5,28.1,13.08646,80.35249,3.69,4785.4
EV-039,Model Y,40.5,17.8,12.96461,80.40699,4.55,10880.4
EV-031,Model Y,34.9,31.7,13.06557,80.1987,3.74,3787.5
EV-082,Model 3,49.1,8.6,13.21354,80.22729,3.61,1689.5
EV-100,Kona Electric,32.9,40.9,13.07959,80.07684,3.89,8247.9
EV-002,Model Y,32.6,31.6,12.93657,80.23931,3.78,2271
EV-078,Nexon EV,30.6,26,13.09709,80.26786,4.05,14107.6
EV-077,Ioniq 5,36.1,41.8,13.14818,80.30544,4.16,11.7
EV-093,Model Y,44,34.5,13.01907,80.22822,4.22,11336.7
EV-012,MG ZS EV,43.2,51.2,13.05878,80.32961,3.84,4195.7
EV-039,Model Y,27.6,25.8,13.01248,80.32401,3.4,12692.1
EV-066,XUV400,38.7,5.4,13.04573,80.23281,4.69,907
EV-096,Ioniq 5,39.7,35.6,13.02946,80.19403,3.85,14295.2
EV-013,MG ZS EV,37.1,22,13.11755,80.27597,3.83,1525.4
EV-046,Model Y,29.2,5.2,13.21536,80.27865,3.96,11819.3
EV-027,Model Y,30.5,13.2,13.08728,80.22208,3.9,7762.5
EV-017,Ioniq 5,40.1,62,12.95936,80.24996,2.96,6458.8
EV-095,Model 3,34.2,41.1,13.28505,80.15727,4.23,4205.9
EV-098,Ioniq 5,38.6,0,13.12933,80.32498,3.67,12621.3
EV-060,Model Y,32,25.2,13.14562,80.32628,3.87,3000.3
EV-064,Nexon EV,27.9,47.1,13.0776,80.27462,4.66,10820
EV-088,Ioniq 5,25.5,0,13.10132,80.33194,4.38,6689.6
EV-035,MG ZS EV,31,43.6,13.05535,80.28119,4.64,14977.4
EV-070,Kona Electric,35.4,39.1,13.155,80.4,3.73,9172.9
EV-083,Ioniq 5,40.1,58.6,13.04451,80.16699,4.02,1567.3
EV-030,XUV400,38.6,52.4,13.12185,80.28684,4.01,6295.7
EV-071,Model Y,36.6,19.3,13.16025,80.34297,3.98,999.2
EV-074,XUV400,34.5,31.7,13.18237,80.39007,3.7,4288.4
EV-096,Ioniq 5,34.7,31.4,13.16526,80.33411,4.43,5153
EV-098,Ioniq 5,42.7,16,13.00081,80.18766,3.79,12798.4
EV-063,Model 3,43.5,45.9,13.20852,80.1383,4.04,12570.6
EV-028,Model 3,35.7,14.1,13.13584,80.25711,4.37,178.3
EV-060,Model Y,39,20.3,13.10715,80.29964,3.61,7986.5
EV-079,Model Y,24.5,18.1,13.11637,80.34628,3.56,3357
EV-094,Model 3,36,67.9,13.07003,80.18306,4.55,4804.8
EV-037,Model 3,32.2,20,13.04537,80.31956,3.66,329.7
EV-093,Model Y,27.9,0,13.05322,80.05649,4.65,11247.4
EV-022,Ioniq 5,24.3,0,13.18575,80.21154,3.98,14259.1
EV-068,Model Y,39.5,45,13.08918,80.33952,3.83,3292.9
EV-020,Model Y,40.5,13.1,13.10524,80.1754,3.87,5129.9
EV-096,Ioniq 5,34.7,23.2,13.08751,80.18241,3.98,3100.5
EV-100,Kona Electric,36.1,6.8,13.02927,80.22867,4.54,13951.1
EV-068,Model Y,34.7,24.4,12.91095,80.28486,4.3,145.3
EV-091,Model 3,29.8,0,13.1442,80.18148,3.92,8760
EV-064,Nexon EV,41.9,44.3,13.13572,80.26812,3.25,13062.1
EV-017,Ioniq 5,32.6,64.3,13.08178,80.23613,3.62,2798.7
EV-012,MG ZS EV,25.8,26.2,12.99548,80.36333,4.05,8852
EV-022,Ioniq 5,33.4,72,13.22837,80.232,3.96,764.5
EV-017,Ioniq 5,39,22.7,13.05541,80.27297,3.41,12219.7
EV-010,MG ZS EV,37.2,40,13.10256,80.28401,3.8,4120.1
EV-065,Model 3,41.9,66.7,13.02645,80.23712,3.36,14831.4
EV-022,Ioniq 5,44,30,12.97472,80.33228,3.98,13830.5
EV-090,Kona Electric,33.4,60.3,13.12987,80.34891,3.73,10989.1
EV-082,Model 3,39.8,15,12.96264,80.23158,4.18,7455.2
EV-050,MG ZS EV,33,24.6,13.10102,80.29415,3.24,11500
EV-014,XUV400,29.3,0,13.10126,80.1965,4.07,1963.5
EV-064,Nexon EV,35.6,26.9,12.99312,80.3158,4.1,4656.4
EV-047,Kona Electric,39.6,53.1,12.97899,80.28933,3.87,408.3
EV-029,Ioniq 5,35.9,41.1,13.02107,80.24158,3.93,9677.1
EV-076,MG ZS EV,40.5,45,13.0325,80.29709,2.63,12084
EV-036,Kona Electric,39.8,61.7,12.96032,80.31813,3.89,14194.6
EV-099,Kona Electric,38,58.4,12.99269,80.36913,3.34,10299.2
EV-052,MG ZS EV,34.5,38.1,13.08877,80.3025,4.25,10982.7
EV-076,MG ZS EV,37,31.4,13.24187,80.34177,4.5,13432.4
EV-007,XUV400,25.2,0,13.16331,80.42309,3.33,14046
EV-029,Ioniq 5,28.8,18.2,13.09554,80.18798,4.23,7372
EV-011,Kona Electric,38,65,13.17297,80.36441,3.11,1651.3
EV-033,Nexon EV,34.7,0,13.17514,80.20037,3.98,6998.9
EV-006,XUV400,50.1,61.8,13.0583,80.21362,3.54,8343.3
EV-079,Model Y,33.4,18.6,13.10333,80.26976,4.3,9475
EV-032,Nexon EV,27.1,32.9,13.16093,80.21902,4.24,14839.3
EV-051,XUV400,30.8,22.6,13.17186,80.20564,4.1,13763.9
EV-075,Kona Electric,38.5,27.1,13.17263,80.26587,3.34,5948.5
EV-058,Model Y,27.1,0,13.00054,80.24404,2.99,1706.2
EV-087,Model Y,29.2,31,13.1767,80.21748,4.36,3225.8
EV-026,Nexon EV,35.3,0,13.23135,80.19449,4.3,2611.1
EV-098,Ioniq 5,39,38.7,13.20217,80.38471,3.6,5343.4
EV-046,Model Y,24.6,0,12.99586,80.17468,4.14,13148
EV-098,Ioniq 5,33.5,49.8,12.97574,80.25729,3.82,6572.3
EV-029,Ioniq 5,41.7,28.6,13.11992,80.36013,4.43,8511.3
EV-004,Kona Electric,41.7,45,13.20069,80.33546,4.03,2691.6
EV-081,Model Y,28.8,23.2,13.10079,80.2894,4.36,7395.3
EV-099,Kona Electric,25.3,27,13.0639,80.22081,3.75,13105
EV-013,MG ZS EV,41.9,71.1,13.07548,80.2692,3.59,11603.1
EV-039,Model Y,30.5,0,13.16434,80.18077,3.83,1222.5
EV-015,Model Y,36.7,31.4,13.05697,80.24789,3.75,12931.8
EV-029,Ioniq 5,40.4,43.2,13.12118,80.24668,3.07,4111.1
EV-029,Ioniq 5,27.2,0,13.07227,80.2544,4.37,9987.4
EV-075,Kona Electric,29.8,0,13.01163,80.20766,4.7,2200
EV-032,Nexon EV,29.6,17,13.00536,80.13503,3.44,10121.3
EV-002,Model Y,27.7,0,13.12472,80.37085,4.28,540.3
EV-047,Kona Electric,38.7,31.9,12.86627,80.35308,4.26,9011.7
EV-078,Nexon EV,36.2,29.2,13.12104,80.34067,3.79,9690.9
EV-084,Ioniq 5,30.9,56.3,13.06905,80.30097,3.48,3671.2
EV-022,Ioniq 5,44.3,72.3,13.15839,80.28433,3.93,14055
EV-075,Kona Electric,32.5,18.8,13.13082,80.21521,4.43,694.4
EV-027,Model Y,38.8,24.3,13.08627,80.22375,4.18,13376.2
EV-067,Model 3,31.7,40,12.99731,80.38713,3.79,5731.6
EV-081,Model Y,31.8,36.6,13.00164,80.40533,4.44,10710.2
EV-056,Kona Electric,39.1,48.6,13.0311,80.25592,3.59,9775
EV-092,Model 3,34.1,63.5,13.15219,80.271,4.2,2527.9
EV-093,Model Y,38.1,62.6,13.2242,80.32929,4.3,4788.4
EV-021,Ioniq 5,31.3,45,13.10909,80.27818,4.47,7947.5
EV-047,Kona Electric,33.8,31.5,13.03556,80.28422,4.14,12698.4
EV-080,Model 3,34.4,21.4,13.0439,80.26592,2.98,14323.1
EV-059,Nexon EV,39.1,58.6,13.04758,80.19567,3.65,313.7
EV-084,Ioniq 5,30.2,0,13.16591,80.24086,4.71,5291.6
EV-006,XUV400,39.5,48.9,13.04601,80.26001,4.3,10023.8
EV-019,Model 3,36.1,28.2,13.07921,80.06909,4.17,7918.3
EV-057,Model 3,31.6,0,13.19028,80.2777,3.73,14145.6
EV-069,Model Y,28.9,0,13.0373,80.45651,4.41,259.5
EV-003,XUV400,37.3,0,13.12726,80.23635,3.37,6568.9
EV-001,Kona Electric,36.7,23,13.15474,80.27335,3.93,10033.7
EV-058,Model Y,29.7,24.3,13.08778,80.20346,4.7,3267.7
EV-038,Model Y,41,47.8,13.23903,80.18319,3.62,10889.4
EV-015,Model Y,39.7,28,13.21594,80.24589,4.24,1223
EV-034,MG ZS EV,31.6,0,13.10375,80.32108,3.3,6768.3
EV-061,Ioniq 5,35.9,33.2,13.01839,80.252,3.74,10145.1
EV-035,MG ZS EV,26.7,41.8,13.02218,80.24077,4.07,4005
EV-064,Nexon EV,33.7,49.5,13.09971,80.31035,4.05,1112.3
EV-025,XUV400,36.2,0,12.9955,80.28671,4.83,14355.5
EV-024,Model Y,34.8,56.3,13.10422,80.29304,3.57,13707.8
EV-012,MG ZS EV,36,40,13.21775,80.36592,4.24,13895.9
EV-018,XUV400,32.8,42.4,13.0877,80.35587,4.23,14677.6
EV-015,Model Y,33.2,0,13.08118,80.39036,3.76,2774.5
EV-080,Model 3,36.1,17.9,13.15096,80.17367,4.38,2370.9
EV-027,Model Y,36,15.6,13.12469,80.33928,4.27,518
EV-072,Kona Electric,32.7,53.3,12.99084,80.40237,3.72,13377.9
EV-060,Model Y,35.7,26.4,13.04628,80.14009,4.08,11292.7
EV-046,Model Y,45.8,48.9,13.23422,80.26909,3.53,9500.8
EV-089,XUV400,39.9,34.8,13.10874,80.22724,3.65,13915.5
EV-017,Ioniq 5,35.9,29,13.00219,80.26875,3.99,8628.3
EV-093,Model Y,22.3,0,13.06735,80.36246,4.3,1950.3
EV-053,Kona Electric,32.7,16.6,12.94009,80.15904,3.87,2657.1
EV-008,Kona Electric,46.3,50.8,12.9341,80.2903,3.62,1987.1
EV-079,Model Y,43.7,42.9,13.16128,80.22553,3.91,4618.3
EV-027,Model Y,35.8,12.5,13.08234,80.36491,4.33,5695.6
EV-046,Model Y,31.9,28.9,13.12421,80.30437,3.46,11953.6
EV-050,MG ZS EV,32.3,0,13.17533,80.25808,4.34,2872.9
EV-071,Model Y,37.9,16.7,13.10986,80.21325,4.2,10881.9
EV-003,XUV400,36.7,0,13.14135,80.48333,3.46,7371
EV-093,Model Y,38.7,43,13.10328,80.29309,3.91,14994.9
EV-064,Nexon EV,39.4,25.7,13.18561,80.1571,4.25,11649.9
EV-044,Ioniq 5,37,44.2,13.22458,80.20584,3.24,14534.5
EV-053,Kona Electric,33.1,13.6,13.09867,80.30371,3.59,5138.6
EV-024,Model Y,34,35.5,13.09531,80.2123,3.39,1850.1
EV-060,Model Y,37,24.2,13.10831,80.22214,3.77,7590.9
EV-003,XUV400,41.2,34.9,13.07426,80.34957,4.42,1868
EV-020,Model Y,38.1,21.3,13.05068,80.34249,4.32,7389.3
EV-046,Model Y,32,50.5,13.16657,80.225,3.69,4052.8
EV-015,Model Y,33.9,64,13.05079,80.36437,4.03,7368.3
EV-025,XUV400,39.5,16.4,13.04617,80.21385,4.27,14244.8
EV-094,Model 3,36.5,29.9,13.15457,80.40618,4.51,4339.1
EV-078,Nexon EV,35.8,22.9,13.16071,80.3137,3.96,14901.5
